Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
135,OR-000135,10/11/2023,10/16/2023,First Class,CUST-0428,Edward Davis,Corporate,United States,Houston,Washington,47301,West,PROD-0024,Furniture,Furnishings,Product,695.6,9,0.01,207.78
136,OR-000136,04/03/2023,04/05/2023,First Class,CUST-0094,Fiona Garcia,Corporate,United States,New York,Ohio,38307,Central,PROD-0032,Office Supplies,Storage,File Box,103.5,6,0.26,40.9
137,OR-000137,03/14/2023,03/20/2023,Same Day,CUST-0368,Edward Davis,Consumer,United States,Chicago,Massachusetts,39641,East,PROD-0096,Office Supplies,Paper,Sticky Notes,1094.37,10,0.13,130.23
138,OR-000138,11/06/2023,11/08/2023,Same Day,CUST-0238,Charlie Wilson,Corporate,United States,Houston,Georgia,51509,South,PROD-0043,Technology,Accessories,Webcam,1100.69,5,0.16,296.84
139,OR-000139,11/27/2023,11/30/2023,Standard Class,CUST-0178,Charlie Wilson,Consumer,United States,Houston,New York,76647,East,PROD-0004,Office Supplies,Labels,Shipping Labels,670.6,2,0.13,169.57
140,OR-000140,01/30/2023,02/01/2023,Second Class,CUST-0403,Charlie Wilson,Consumer,United States,Los Angeles,Pennsylvania,48818,East,PROD-0046,Technology,Copiers,Copier Machine,454.24,2,0.0,172.58
141,OR-000141,01/27/2023,02/03/2023,Standard Class,CUST-0059,Jane Doe,Home Office,United States,Los Angeles,Illinois,67831,Central,PROD-0013,Technology,Computers,Desktop,3644.57,10,0.26,481.23
142,OR-000142,11/26/2023,12/02/2023,Same Day,CUST-0382,Edward Davis,Corporate,United States,Houston,North Carolina,65465,South,PROD-0077,Technology,Copiers,Copier Machine,219.25,1,0.26,50.58
143,OR-000143,05/13/2023,05/16/2023,Same Day,CUST-0135,Edward Davis,Home Office,United States,Houston,Washington,20244,West,PROD-0099,Office Supplies,Binders,5-Ring Binder,1038.05,4,0.23,307.23
144,OR-000144,09/30/2023,10/02/2023,First Class,CUST-0325,Charlie Wilson,Corporate,United States,Houston,Texas,33354,Central,PROD-0047,Technology,Copiers,Copier Machine,2400.85,10,0.03,731.36
145,OR-000145,01/13/2023,01/18/2023,Second Class,CUST-0366,George Martinez,Consumer,United States,Houston,California,49798,West,PROD-0023,Furniture,Furnishings,Product,185.96,1,0.25,54.49
146,OR-000146,10/24/2023,10/27/2023,Same Day,CUST-0301,John Smith,Home Office,United States,Los Angeles,Georgia,52969,South,PROD-0033,Technology,Computers,Tablet,943.65,9,0.24,119.59
147,OR-000147,04/04/2023,04/11/2023,First Class,CUST-0500,Bob Johnson,Home Office,United States,Houston,Pennsylvania,87208,East,PROD-0017,Technology,Phones,Office Phone,240.47,1,0.28,79.17
148,OR-000148,01/14/2023,01/16/2023,Same Day,CUST-0429,Hannah Lee,Corporate,United States,Houston,Washington,98883,West,PROD-0007,Furniture,Chairs,Ergonomic Chair,277.79,1,0.26,70.8
149,OR-000149,04/18/2023,04/23/2023,Second Class,CUST-0149,George Martinez,Corporate,United States,Los Angeles,California,97879,West,PROD-0016,Technology,Computers,Tablet,2486.07,6,0.04,908.35
150,OR-000150,10/27/2023,10/30/2023,Second Class,CUST-0072,Edward Davis,Consumer,United States,Los Angeles,Washington,14854,West,PROD-0028,Office Supplies,Paper,Notebook,3184.75,7,0.09,828.05
151,OR-000151,09/19/2023,09/25/2023,Same Day,CUST-0114,George Martinez,Corporate,United States,Los Angeles,Oregon,39841,West,PROD-0055,Furniture,Bookcases,Corner Bookcase,3292.33,9,0.17,936.33
152,OR-000152,10/01/2023,10/06/2023,Standard Class,CUST-0457,George Martinez,Corporate,United States,Los Angeles,Washington,10840,West,PROD-0093,Furniture,Bookcases,Standard Bookcase,1169.67,4,0.26,383.21
153,OR-000153,04/13/2023,04/20/2023,First Class,CUST-0137,Hannah Lee,Home Office,United States,New York,Florida,46380,South,PROD-0066,Furniture,Tables,Conference Table,1497.4,6,0.09,197.01
154,OR-000154,04/23/2023,04/30/2023,Second Class,CUST-0310,Jane Doe,Consumer,United States,New York,California,22259,West,PROD-0017,Technology,Computers,Tablet,335.57,1,0.27,44.97
155,OR-000155,05/14/2023,05/16/2023,Standard Class,CUST-0411,Bob Johnson,Consumer,United States,Los Angeles,Ohio,71953,Central,PROD-0088,Technology,Computers,Desktop,2280.81,8,0.07,458.32
156,OR-000156,06/02/2023,06/06/2023,Same Day,CUST-0096,Diana Miller,Corporate,United States,Chicago,Oregon,26136,West,PROD-0057,Office Supplies,Storage,Storage Bin,729.39,3,0.18,216.8
157,OR-000157,01/13/2023,01/16/2023,Second Class,CUST-0046,Edward Davis,Consumer,United States,New York,Florida,98260,South,PROD-0052,Technology,Copiers,Copier Machine,2064.7,8,0.03,709.39
158,OR-000158,01/02/2023,01/05/2023,First Class,CUST-0053,Diana Miller,Corporate,United States,Houston,North Carolina,72026,South,PROD-0044,Office Supplies,Paper,Copy Paper,383.7,3,0.0,76.98
159,OR-000159,10/12/2023,10/17/2023,Standard Class,CUST-0333,Bob Johnson,Home Office,United States,Houston,Illinois,38159,Central,PROD-0046,Furniture,Chairs,Ergonomic Chair,394.67,5,0.09,153.23
160,OR-000160,11/24/2023,11/26/2023,Standard Class,CUST-0203,Diana Miller,Home Office,United States,New York,Illinois,57550,Central,PROD-0009,Office Supplies,Labels,Address Labels,357.9,4,0.17,111.86
161,OR-000161,12/07/2023,12/10/2023,Second Class,CUST-0309,Charlie Wilson,Consumer,United States,Houston,Texas,33731,Central,PROD-0028,Office Supplies,Storage,File Box,386.61,10,0.17,91.02
162,OR-000162,11/07/2023,11/14/2023,Standard Class,CUST-0296,Diana Miller,Corporate,United States,Los Angeles,Georgia,96577,South,PROD-0058,Technology,Computers,Desktop,1082.11,6,0.1,354.77
163,OR-000163,12/31/2023,01/05/2024,First Class,CUST-0019,Jane Doe,Home Office,United States,Houston,Washington,79175,West,PROD-0097,Office Supplies,Labels,Shipping Labels,837.68,4,0.08,163.6
164,OR-000164,10/23/2023,10/26/2023,Standard Class,CUST-0386,Edward Davis,Consumer,United States,New York,North Carolina,47685,South,PROD-0028,Technology,Copiers,Copier Machine,671.94,8,0.29,206.17
165,OR-000165,06/23/2023,06/24/2023,Second Class,CUST-0227,Jane Doe,Home Office,United States,New York,Massachusetts,20466,East,PROD-0074,Furniture,Furnishings,Product,390.2,2,0.22,41.78
166,OR-000166,03/07/2023,03/14/2023,Second Class,CUST-0202,Edward Davis,Consumer,United States,Houston,Ohio,59672,Central,PROD-0084,Furniture,Chairs,Executive Chair,4082.68,10,0.02,1212.95
167,OR-000167,04/25/2023,04/29/2023,Second Class,CUST-0021,Jane Doe,Consumer,United States,Houston,Oregon,78162,West,PROD-0017,Technology,Copiers,Copier Machine,1053.15,4,0.12,163.63
168,OR-000168,04/21/2023,04/24/2023,Same Day,CUST-0335,Jane Doe,Corporate,United States,New York,Washington,87719,West,PROD-0028,Technology,Copiers,Copier Machine,1738.71,10,0.1,376.05
169,OR-000169,09/10/2023,09/12/2023,First Class,CUST-0455,Charlie Wilson,Home Office,United States,Chicago,Florida,79795,South,PROD-0091,Office Supplies,Paper,Copy Paper,537.46,10,0.26,85.99
170,OR-000170,11/11/2023,11/14/2023,Same Day,CUST-0150,George Martinez,Home Office,United States,New York,Massachusetts,43064,East,PROD-0083,Office Supplies,Paper,Notebook,322.65,1,0.29,52.94
171,OR-000171,04/26/2023,04/30/2023,Standard Class,CUST-0275,John Smith,Home Office,United States,Los Angeles,Ohio,99696,Central,PROD-0077,Furniture,Furnishings,Product,4027.24,9,0.03,1322.55
172,OR-000172,04/11/2023,04/16/2023,Standard Class,CUST-0454,Fiona Garcia,Consumer,United States,Chicago,Illinois,64750,Central,PROD-0003,Furniture,Tables,Conference Table,856.2,5,0.06,192.39
173,OR-000173,12/18/2023,12/23/2023,First Class,CUST-0223,Bob Johnson,Consumer,United States,New York,North Carolina,30558,South,PROD-0021,Office Supplies,Binders,3-Ring Binder,911.22,4,0.27,200.68
174,OR-000174,02/10/2023,02/14/2023,First Class,CUST-0316,Charlie Wilson,Home Office,United States,New York,California,18067,West,PROD-0011,Furniture,Chairs,Conference Chair,1483.05,4,0.25,326.79
175,OR-000175,11/26/2023,12/03/2023,Second Class,CUST-0162,John Smith,Home Office,United States,Chicago,California,12851,West,PROD-0042,Furniture,Furnishings,Product,2398.4,8,0.18,899.53
176,OR-000176,10/23/2023,10/26/2023,Standard Class,CUST-0061,George Martinez,Consumer,United States,Los Angeles,North Carolina,46937,South,PROD-0008,Furniture,Tables,Conference Table,813.71,2,0.1,246.76
177,OR-000177,02/03/2023,02/07/2023,Same Day,CUST-0434,Bob Johnson,Corporate,United States,New York,Georgia,76477,South,PROD-0073,Technology,Copiers,Copier Machine,519.35,2,0.15,79.21
178,OR-000178,09/23/2023,09/28/2023,Standard Class,CUST-0299,Alice Brown,Consumer,United States,Los Angeles,Ohio,43026,Central,PROD-0077,Furniture,Furnishings,Product,1000.57,8,0.13,382.47
179,OR-000179,05/01/2023,05/02/2023,Same Day,CUST-0203,Fiona Garcia,Corporate,United States,Los Angeles,Ohio,78906,Central,PROD-0099,Technology,Accessories,Keyboard,2523.44,7,0.24,807.35
180,OR-000180,01/07/2023,01/08/2023,Same Day,CUST-0177,Diana Miller,Home Office,United States,Los Angeles,Ohio,11536,Central,PROD-0030,Technology,Phones,Mobile Phone,1540.87,9,0.18,260.81
181,OR-000181,11/18/2023,11/24/2023,First Class,CUST-0383,Alice Brown,Home Office,United States,Chicago,New York,82243,East,PROD-0035,Technology,Copiers,Copier Machine,609.93,2,0.25,198.54
182,OR-000182,10/09/2023,10/11/2023,Second Class,CUST-0172,Charlie Wilson,Consumer,United States,Houston,Massachusetts,93953,East,PROD-0020,Technology,Phones,Mobile Phone,404.06,4,0.13,125.78
183,OR-000183,05/20/2023,05/23/2023,Second Class,CUST-0433,George Martinez,Home Office,United States,Chicago,Florida,13471,South,PROD-0025,Technology,Accessories,Keyboard,528.77,2,0.2,101.46
184,OR-000184,04/17/2023,04/22/2023,Same Day,CUST-0145,Bob Johnson,Corporate,United States,New York,California,10875,West,PROD-0045,Technology,Phones,Office Phone,2901.04,10,0.21,1044.77
185,OR-000185,03/21/2023,03/24/2023,Second Class,CUST-0211,Diana Miller,Corporate,United States,Los Angeles,Texas,83850,Central,PROD-0026,Office Supplies,Binders,5-Ring Binder,571.13,8,0.16,64.1
186,OR-000186,06/24/2023,06/26/2023,Second Class,CUST-0290,Charlie Wilson,Home Office,United States,Chicago,Georgia,75508,South,PROD-0080,Furniture,Tables,Dining Table,3328.42,9,0.09,1328.0
187,OR-000187,12/17/2023,12/20/2023,Second Class,CUST-0380,Hannah Lee,Consumer,United States,Los Angeles,California,11771,West,PROD-0088,Office Supplies,Binders,5-Ring Binder,938.25,7,0.28,353.58
188,OR-000188,04/09/2023,04/16/2023,First Class,CUST-0277,Edward Davis,Consumer,United States,Houston,Texas,68069,Central,PROD-0011,Office Supplies,Binders,5-Ring Binder,3810.14,10,0.02,1426.11
189,OR-000189,12/08/2023,12/13/2023,Same Day,CUST-0333,Alice Brown,Home Office,United States,Los Angeles,Ohio,49219,Central,PROD-0054,Technology,Phones,Office Phone,434.77,6,0.22,63.92
190,OR-000190,11/28/2023,11/29/2023,Second Class,CUST-0185,Jane Doe,Home Office,United States,Houston,Florida,62327,South,PROD-0050,Office Supplies,Paper,Copy Paper,2631.71,7,0.16,744.2
191,OR-000191,03/24/2023,03/27/2023,First Class,CUST-0136,Alice Brown,Consumer,United States,Los Angeles,New York,94290,East,PROD-0006,Furniture,Bookcases,Corner Bookcase,123.0,1,0.28,35.12
192,OR-000192,01/16/2023,01/18/2023,First Class,CUST-0112,Charlie Wilson,Consumer,United States,Los Angeles,North Carolina,31510,South,PROD-0008,Technology,Computers,Laptop,3282.69,10,0.21,799.21
193,OR-000193,02/13/2023,02/15/2023,Second Class,CUST-0174,Edward Davis,Home Office,United States,Chicago,Oregon,61823,West,PROD-0065,Office Supplies,Storage,Storage Bin,386.21,3,0.26,51.42
194,OR-000194,08/09/2023,08/11/2023,Second Class,CUST-0278,Hannah Lee,Consumer,United States,Chicago,Oregon,37433,West,PROD-0023,Office Supplies,Binders,5-Ring Binder,259.63,1,0.19,74.46
195,OR-000195,06/20/2023,06/25/2023,Standard Class,CUST-0406,Bob Johnson,Corporate,United States,Houston,Pennsylvania,54668,East,PROD-0071,Office Supplies,Labels,Address Labels,2172.88,7,0.18,753.54
196,OR-000196,10/06/2023,10/10/2023,Second Class,CUST-0243,George Martinez,Home Office,United States,Houston,Illinois,35246,Central,PROD-0055,Furniture,Chairs,Executive Chair,977.36,10,0.24,143.56
197,OR-000197,01/03/2023,01/07/2023,Same Day,CUST-0410,Bob Johnson,Home Office,United States,Los Angeles,California,64302,West,PROD-0067,Technology,Accessories,Keyboard,736.34,10,0.29,120.37
198,OR-000198,07/19/2023,07/24/2023,Second Class,CUST-0450,Jane Doe,Consumer,United States,New York,Washington,55953,West,PROD-0099,Furniture,Furnishings,Product,473.33,5,0.28,114.0
199,OR-000199,05/04/2023,05/06/2023,Second Class,CUST-0239,George Martinez,Consumer,United States,New York,New York,34198,East,PROD-0008,Furniture,Furnishings,Product,2106.05,7,0.21,617.71
200,OR-000200,04/22/2023,04/27/2023,First Class,CUST-0135,Fiona Garcia,Home Office,United States,Chicago,Illinois,39866,Central,PROD-0095,Technology,Computers,Tablet,823.44,8,0.25,86.02
201,OR-000201,02/08/2023,02/12/2023,Same Day,CUST-0007,George Martinez,Home Office,United States,Chicago,Oregon,58333,West,PROD-0046,Office Supplies,Storage,File Box,679.89,4,0.12,93.53
202,OR-000202,05/25/2023,05/30/2023,Same Day,CUST-0180,Bob Johnson,Corporate,United States,New York,Washington,54720,West,PROD-0100,Furniture,Tables,Dining Table,1752.58,7,0.13,262.7
203,OR-000203,03/03/2023,03/06/2023,Second Class,CUST-0041,Diana Miller,Home Office,United States,Houston,New York,11527,East,PROD-0014,Office Supplies,Binders,5-Ring Binder,970.59,8,0.3,222.99
204,OR-000204,12/18/2023,12/22/2023,Standard Class,CUST-0207,Edward Davis,Corporate,United States,New York,Illinois,42725,Central,PROD-0069,Technology,Computers,Laptop,133.39,1,0.25,27.12
205,OR-000205,02/11/2023,02/15/2023,Standard Class,CUST-0340,Fiona Garcia,Consumer,United States,Houston,North Carolina,40737,South,PROD-0070,Furniture,Furnishings,Product,3589.24,10,0.16,1207.47
206,OR-000206,02/15/2023,02/19/2023,Same Day,CUST-0091,George Martinez,Consumer,United States,New York,Georgia,26542,South,PROD-0083,Office Supplies,Binders,5-Ring Binder,809.28,10,0.1,321.36
207,OR-000207,01/24/2023,01/26/2023,Standard Class,CUST-0489,Bob Johnson,Consumer,United States,New York,Massachusetts,51733,East,PROD-0087,Technology,Computers,Desktop,1361.0,7,0.14,157.99
208,OR-000208,03/26/2023,03/31/2023,Standard Class,CUST-0082,Jane Doe,Corporate,United States,Los Angeles,Pennsylvania,39979,East,PROD-0003,Office Supplies,Paper,Notebook,256.93,9,0.22,66.6
209,OR-000209,05/16/2023,05/19/2023,Standard Class,CUST-0113,Edward Davis,Consumer,United States,Houston,Georgia,21727,South,PROD-0100,Furniture,Tables,Coffee Table,409.92,5,0.3,158.59
210,OR-000210,03/12/2023,03/17/2023,Standard Class,CUST-0481,John Smith,Consumer,United States,Los Angeles,Georgia,44305,South,PROD-0002,Technology,Computers,Laptop,695.55,4,0.16,107.18
211,OR-000211,04/29/2023,05/04/2023,Standard Class,CUST-0194,Edward Davis,Home Office,United States,Chicago,Florida,26023,South,PROD-0057,Office Supplies,Storage,Storage Bin,948.77,4,0.09,141.47
212,OR-000212,10/20/2023,10/27/2023,Same Day,CUST-0325,Jane Doe,Home Office,United States,New York,Texas,16576,Central,PROD-0072,Furniture,Chairs,Ergonomic Chair,2522.0,7,0.17,794.63
213,OR-000213,03/01/2023,03/06/2023,Same Day,CUST-0157,Charlie Wilson,Corporate,United States,New York,Massachusetts,30965,East,PROD-0049,Furniture,Furnishings,Product,1879.8,10,0.29,213.37
214,OR-000214,10/07/2023,10/08/2023,Same Day,CUST-0029,Bob Johnson,Home Office,United States,Los Angeles,Oregon,83588,West,PROD-0035,Technology,Phones,Office Phone,839.85,4,0.25,209.48
215,OR-000215,11/04/2023,11/09/2023,Standard Class,CUST-0152,Fiona Garcia,Home Office,United States,Houston,Ohio,79558,Central,PROD-0030,Technology,Computers,Tablet,269.21,1,0.13,37.73
216,OR-000216,07/15/2023,07/17/2023,Standard Class,CUST-0005,John Smith,Consumer,United States,Los Angeles,Washington,48234,West,PROD-0056,Technology,Computers,Desktop,355.5,7,0.29,43.91
217,OR-000217,10/26/2023,11/02/2023,Same Day,CUST-0084,Alice Brown,Home Office,United States,New York,Texas,11586,Central,PROD-0019,Furniture,Tables,Conference Table,1995.17,10,0.04,407.98
218,OR-000218,05/11/2023,05/12/2023,Standard Class,CUST-0378,John Smith,Consumer,United States,Los Angeles,Oregon,32703,West,PROD-0006,Office Supplies,Storage,Storage Bin,823.93,3,0.02,158.56
219,OR-000219,11/13/2023,11/15/2023,First Class,CUST-0212,Bob Johnson,Corporate,United States,Los Angeles,Massachusetts,79450,East,PROD-0001,Technology,Computers,Desktop,1776.84,7,0.07,646.13
220,OR-000220,11/09/2023,11/14/2023,First Class,CUST-0341,Diana Miller,Home Office,United States,Chicago,North Carolina,13267,South,PROD-0031,Furniture,Tables,Conference Table,1325.1,5,0.25,223.76
221,OR-000221,09/19/2023,09/24/2023,Same Day,CUST-0384,Alice Brown,Corporate,United States,Los Angeles,Oregon,42456,West,PROD-0023,Office Supplies,Paper,Sticky Notes,146.1,1,0.18,19.86
222,OR-000222,06/13/2023,06/20/2023,Second Class,CUST-0301,Hannah Lee,Corporate,United States,Chicago,New York,24507,East,PROD-0064,Technology,Phones,Mobile Phone,2394.83,7,0.13,956.56
223,OR-000223,10/16/2023,10/22/2023,Second Class,CUST-0169,Fiona Garcia,Home Office,United States,Houston,Texas,36773,Central,PROD-0007,Technology,Copiers,Copier Machine,31.9,3,0.01,8.29
224,OR-000224,06/16/2023,06/18/2023,Same Day,CUST-0450,Alice Brown,Home Office,United States,Chicago,Washington,34121,West,PROD-0071,Technology,Phones,Office Phone,2077.74,8,0.15,613.0
225,OR-000225,06/11/2023,06/15/2023,Standard Class,CUST-0081,John Smith,Home Office,United States,New York,Texas,55810,Central,PROD-0070,Technology,Phones,Office Phone,849.94,7,0.05,240.25
226,OR-000226,04/27/2023,04/28/2023,First Class,CUST-0156,Fiona Garcia,Corporate,United States,Chicago,Ohio,51534,Central,PROD-0094,Technology,Computers,Laptop,641.98,6,0.29,145.91
227,OR-000227,12/31/2023,01/03/2024,Same Day,CUST-0443,Charlie Wilson,Home Office,United States,Houston,Oregon,85865,West,PROD-0038,Technology,Phones,Mobile Phone,1787.79,5,0.08,310.35
228,OR-000228,04/23/2023,04/30/2023,First Class,CUST-0005,Jane Doe,Corporate,United States,Los Angeles,North Carolina,45526,South,PROD-0013,Furniture,Chairs,Conference Chair,730.13,3,0.18,173.92
229,OR-000229,01/21/2023,01/25/2023,Second Class,CUST-0246,Diana Miller,Home Office,United States,Houston,Texas,22037,Central,PROD-0009,Office Supplies,Storage,Storage Bin,1753.21,5,0.09,502.6
230,OR-000230,09/08/2023,09/09/2023,First Class,CUST-0279,Bob Johnson,Home Office,United States,Houston,Georgia,65842,South,PROD-0032,Technology,Phones,Office Phone,2639.64,6,0.04,898.67
231,OR-000231,08/14/2023,08/15/2023,Standard Class,CUST-0382,Hannah Lee,Corporate,United States,Los Angeles,Illinois,40222,Central,PROD-0064,Technology,Accessories,Mouse,402.12,8,0.03,121.95
232,OR-000232,06/13/2023,06/18/2023,Same Day,CUST-0358,Fiona Garcia,Home Office,United States,Los Angeles,New York,39012,East,PROD-0033,Technology,Accessories,Webcam,1232.25,7,0.03,355.27
233,OR-000233,07/26/2023,07/31/2023,First Class,CUST-0478,Alice Brown,Corporate,United States,Los Angeles,Pennsylvania,53902,East,PROD-0036,Office Supplies,Binders,5-Ring Binder,303.78,9,0.28,120.5
234,OR-000234,12/23/2023,12/28/2023,Second Class,CUST-0343,Jane Doe,Home Office,United States,Los Angeles,Pennsylvania,55234,East,PROD-0032,Technology,Accessories,Webcam,1976.87,9,0.11,390.95
235,OR-000235,10/30/2023,11/03/2023,Standard Class,CUST-0264,Edward Davis,Consumer,United States,Chicago,Texas,18251,Central,PROD-0049,Technology,Copiers,Copier Machine,2403.21,6,0.02,738.06
